Year	Month	DayofMonth	DayOfWeek	DepTime	CRSDepTime	ArrTime	CRSArrTime	UniqueCarrier	FlightNum	TailNum	ActualElapsedTime	CRSElapsedTime	AirTime	ArrDelay	DepDelay	Origin	Dest	Distance	TaxiIn	TaxiOut	Cancelled	Diverted	OrigAirport	OrigCity	OrigState	OrigLat	OrigLong	DestAirport	DestCity	DestState	DestLat	DestLong
2002	5	18	6	809	815	1035	1054	NW	433	N533US	146	159	123	-19	-6	MCO	DTW	957	8	15	0	0	Orlando International	Orlando	FL	28.42888889	-81.31602778	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	19	7	804	815	1028	1054	NW	433	N529US	144	159	117	-26	-11	MCO	DTW	957	10	17	0	0	Orlando International	Orlando	FL	28.42888889	-81.31602778	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	20	1	807	815	1039	1054	NW	433	N537US	152	159	128	-15	-8	MCO	DTW	957	12	12	0	0	Orlando International	Orlando	FL	28.42888889	-81.31602778	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	21	2	806	815	1032	1054	NW	433	N503US	146	159	126	-22	-9	MCO	DTW	957	8	12	0	0	Orlando International	Orlando	FL	28.42888889	-81.31602778	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	22	3	808	815	1049	1054	NW	433	N505US	161	159	136	-5	-7	MCO	DTW	957	7	18	0	0	Orlando International	Orlando	FL	28.42888889	-81.31602778	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	23	4	804	815	1045	1054	NW	433	N524US	161	159	138	-9	-11	MCO	DTW	957	7	16	0	0	Orlando International	Orlando	FL	28.42888889	-81.31602778	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	24	5	812	815	1055	1054	NW	433	N518US	163	159	136	1	-3	MCO	DTW	957	11	16	0	0	Orlando International	Orlando	FL	28.42888889	-81.31602778	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	25	6	806	815	1041	1054	NW	433	N516US	155	159	121	-13	-9	MCO	DTW	957	19	15	0	0	Orlando International	Orlando	FL	28.42888889	-81.31602778	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	26	7	816	815	1104	1054	NW	433	N535US	168	159	136	10	1	MCO	DTW	957	10	22	0	0	Orlando International	Orlando	FL	28.42888889	-81.31602778	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	27	1	806	815	1034	1054	NW	433	N512US	148	159	130	-20	-9	MCO	DTW	957	7	11	0	0	Orlando International	Orlando	FL	28.42888889	-81.31602778	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	28	2	804	815	1033	1054	NW	433	N373NW	149	159	125	-21	-11	MCO	DTW	957	15	9	0	0	Orlando International	Orlando	FL	28.42888889	-81.31602778	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	29	3	808	815	1039	1054	NW	433	N543US	151	159	130	-15	-7	MCO	DTW	957	7	14	0	0	Orlando International	Orlando	FL	28.42888889	-81.31602778	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	30	4	813	815	1048	1054	NW	433	N501US	155	159	130	-6	-2	MCO	DTW	957	7	18	0	0	Orlando International	Orlando	FL	28.42888889	-81.31602778	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	31	5	810	815	1047	1054	NW	433	N548US	157	159	135	-7	-5	MCO	DTW	957	8	14	0	0	Orlando International	Orlando	FL	28.42888889	-81.31602778	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	1	3	1028	1020	1251	1249	NW	434	N202US	143	149	119	2	8	DTW	MCO	957	5	19	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Orlando International	Orlando	FL	28.42888889	-81.31602778
2002	5	2	4	1021	1020	1302	1249	NW	434	N289US	161	149	127	13	1	DTW	MCO	957	5	29	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Orlando International	Orlando	FL	28.42888889	-81.31602778
2002	5	3	5	1200	1020	1416	1249	NW	434	N292US	136	149	121	87	100	DTW	MCO	957	4	11	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Orlando International	Orlando	FL	28.42888889	-81.31602778
2002	5	4	6	1117	1020	1323	1249	NW	434	N728RW	126	149	112	34	57	DTW	MCO	957	4	10	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Orlando International	Orlando	FL	28.42888889	-81.31602778
2002	5	5	7	1017	1020	1237	1249	NW	434	N275US	140	149	118	-12	-3	DTW	MCO	957	5	17	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Orlando International	Orlando	FL	28.42888889	-81.31602778
2002	5	6	1	1025	1020	1258	1249	NW	434	N289US	153	149	121	9	5	DTW	MCO	957	7	25	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Orlando International	Orlando	FL	28.42888889	-81.31602778
2002	5	7	2	1017	1020	1251	1249	NW	434	N275US	154	149	121	2	-3	DTW	MCO	957	4	29	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Orlando International	Orlando	FL	28.42888889	-81.31602778
2002	5	8	3	1018	1020	1246	1249	NW	434	N292US	148	149	124	-3	-2	DTW	MCO	957	4	20	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Orlando International	Orlando	FL	28.42888889	-81.31602778
2002	5	9	4	1340	1020	1609	1249	NW	434	N290US	149	149	123	200	200	DTW	MCO	957	5	21	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Orlando International	Orlando	FL	28.42888889	-81.31602778
2002	5	10	5	1020	1020	1314	1249	NW	434	N284US	174	149	129	25	0	DTW	MCO	957	5	40	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Orlando International	Orlando	FL	28.42888889	-81.31602778
2002	5	11	6	1025	1020	1248	1249	NW	434	N285US	143	149	124	-1	5	DTW	MCO	957	4	15	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Orlando International	Orlando	FL	28.42888889	-81.31602778
2002	5	12	7	1048	1020	1323	1249	NW	434	N292US	155	149	125	34	28	DTW	MCO	957	5	25	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Orlando International	Orlando	FL	28.42888889	-81.31602778
2002	5	13	1	1026	1020	1304	1249	NW	434	N204US	158	149	136	15	6	DTW	MCO	957	8	14	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Orlando International	Orlando	FL	28.42888889	-81.31602778
2002	5	14	2	1025	1020	1254	1249	NW	434	N290US	149	149	116	5	5	DTW	MCO	957	5	28	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Orlando International	Orlando	FL	28.42888889	-81.31602778
2002	5	15	3	1018	1020	1242	1249	NW	434	N287US	144	149	122	-7	-2	DTW	MCO	957	6	16	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Orlando International	Orlando	FL	28.42888889	-81.31602778
2002	5	16	4	1037	1020	1300	1249	NW	434	N816EA	143	149	121	11	17	DTW	MCO	957	4	18	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Orlando International	Orlando	FL	28.42888889	-81.31602778
2002	5	17	5	1020	1020	1302	1249	NW	434	N202US	162	149	126	13	0	DTW	MCO	957	5	31	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Orlando International	Orlando	FL	28.42888889	-81.31602778
2002	5	18	6	1033	1020	1315	1249	NW	434	N286US	162	149	130	26	13	DTW	MCO	957	6	26	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Orlando International	Orlando	FL	28.42888889	-81.31602778
2002	5	19	7	1037	1020	1312	1249	NW	434	N299US	155	149	125	23	17	DTW	MCO	957	7	23	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Orlando International	Orlando	FL	28.42888889	-81.31602778
2002	5	20	1	1022	1020	1256	1249	NW	434	N289US	154	149	130	7	2	DTW	MCO	957	6	18	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Orlando International	Orlando	FL	28.42888889	-81.31602778
2002	5	21	2	1016	1020	1246	1249	NW	434	N287US	150	149	125	-3	-4	DTW	MCO	957	6	19	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Orlando International	Orlando	FL	28.42888889	-81.31602778
2002	5	22	3	1020	1020	1246	1249	NW	434	N288US	146	149	117	-3	0	DTW	MCO	957	6	23	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Orlando International	Orlando	FL	28.42888889	-81.31602778
2002	5	23	4	1024	1020	1303	1249	NW	434	N292US	159	149	124	14	4	DTW	MCO	957	7	28	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Orlando International	Orlando	FL	28.42888889	-81.31602778
2002	5	24	5	1024	1020	1248	1249	NW	434	N287US	144	149	121	-1	4	DTW	MCO	957	5	18	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Orlando International	Orlando	FL	28.42888889	-81.31602778
2002	5	25	6	1018	1020	1242	1249	NW	434	N204US	144	149	127	-7	-2	DTW	MCO	957	3	14	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Orlando International	Orlando	FL	28.42888889	-81.31602778
2002	5	26	7	1019	1020	1307	1249	NW	434	N203US	168	149	139	18	-1	DTW	MCO	957	8	21	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Orlando International	Orlando	FL	28.42888889	-81.31602778
2002	5	27	1	1022	1020	1304	1249	NW	434	N204US	162	149	120	15	2	DTW	MCO	957	4	38	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Orlando International	Orlando	FL	28.42888889	-81.31602778
2002	5	28	2	1029	1020	1313	1249	NW	434	N816EA	164	149	123	24	9	DTW	MCO	957	6	35	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Orlando International	Orlando	FL	28.42888889	-81.31602778
2002	5	29	3	1020	1020	1254	1249	NW	434	N288US	154	149	128	5	0	DTW	MCO	957	7	19	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Orlando International	Orlando	FL	28.42888889	-81.31602778
2002	5	30	4	1016	1020	1251	1249	NW	434	N288US	155	149	124	2	-4	DTW	MCO	957	6	25	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Orlando International	Orlando	FL	28.42888889	-81.31602778
2002	5	31	5	1025	1020	1252	1249	NW	434	N818EA	147	149	115	3	5	DTW	MCO	957	4	28	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Orlando International	Orlando	FL	28.42888889	-81.31602778
2002	5	1	3	716	720	921	937	NW	434	N289US	65	77	45	-16	-4	IND	DTW	231	5	15	0	0	Indianapolis International	Indianapolis	IN	39.71732917	-86.29438417	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	2	4	712	720	909	937	NW	434	N289US	57	77	36	-28	-8	IND	DTW	231	10	11	0	0	Indianapolis International	Indianapolis	IN	39.71732917	-86.29438417	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	3	5	713	720	917	937	NW	434	N292US	64	77	45	-20	-7	IND	DTW	231	7	12	0	0	Indianapolis International	Indianapolis	IN	39.71732917	-86.29438417	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	4	6	742	720	951	937	NW	434	N728RW	69	77	39	14	22	IND	DTW	231	12	18	0	0	Indianapolis International	Indianapolis	IN	39.71732917	-86.29438417	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	5	7	716	720	916	937	NW	434	N764NC	60	77	42	-21	-4	IND	DTW	231	8	10	0	0	Indianapolis International	Indianapolis	IN	39.71732917	-86.29438417	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	6	1	740	720	940	937	NW	434	N289US	60	77	41	3	20	IND	DTW	231	8	11	0	0	Indianapolis International	Indianapolis	IN	39.71732917	-86.29438417	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	7	2	740	720	959	937	NW	434	N288US	79	77	54	22	20	IND	DTW	231	9	16	0	0	Indianapolis International	Indianapolis	IN	39.71732917	-86.29438417	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	8	3	710	720	923	937	NW	434	N292US	73	77	39	-14	-10	IND	DTW	231	11	23	0	0	Indianapolis International	Indianapolis	IN	39.71732917	-86.29438417	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	9	4	712	720	924	937	NW	434	N290US	72	77	50	-13	-8	IND	DTW	231	7	15	0	0	Indianapolis International	Indianapolis	IN	39.71732917	-86.29438417	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	10	5	709	720	912	937	NW	434	N284US	63	77	44	-25	-11	IND	DTW	231	7	12	0	0	Indianapolis International	Indianapolis	IN	39.71732917	-86.29438417	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	11	6	714	720	913	937	NW	434	N285US	59	77	41	-24	-6	IND	DTW	231	6	12	0	0	Indianapolis International	Indianapolis	IN	39.71732917	-86.29438417	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	12	7	710	720	923	937	NW	434	N779NC	73	77	52	-14	-10	IND	DTW	231	12	9	0	0	Indianapolis International	Indianapolis	IN	39.71732917	-86.29438417	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	13	1	715	720	921	937	NW	434	N204US	66	77	39	-16	-5	IND	DTW	231	11	16	0	0	Indianapolis International	Indianapolis	IN	39.71732917	-86.29438417	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	14	2	711	720	916	937	NW	434	N290US	65	77	47	-21	-9	IND	DTW	231	5	13	0	0	Indianapolis International	Indianapolis	IN	39.71732917	-86.29438417	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	15	3	713	720	920	937	NW	434	N287US	67	77	48	-17	-7	IND	DTW	231	6	13	0	0	Indianapolis International	Indianapolis	IN	39.71732917	-86.29438417	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	16	4	711	720	931	937	NW	434	N816EA	80	77	44	-6	-9	IND	DTW	231	15	21	0	0	Indianapolis International	Indianapolis	IN	39.71732917	-86.29438417	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	17	5	714	720	916	937	NW	434	N306US	62	77	37	-21	-6	IND	DTW	231	10	15	0	0	Indianapolis International	Indianapolis	IN	39.71732917	-86.29438417	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	18	6	715	720	920	937	NW	434	N286US	65	77	43	-17	-5	IND	DTW	231	12	10	0	0	Indianapolis International	Indianapolis	IN	39.71732917	-86.29438417	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	19	7	NULL	720	NULL	937	NW	434	N9336	NULL	77	NULL	NULL	NULL	IND	DTW	231	0	0	1	0	Indianapolis International	Indianapolis	IN	39.71732917	-86.29438417	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	20	1	718	720	919	937	NW	434	N289US	61	77	41	-18	-2	IND	DTW	231	9	11	0	0	Indianapolis International	Indianapolis	IN	39.71732917	-86.29438417	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	21	2	711	720	925	937	NW	434	N287US	74	77	48	-12	-9	IND	DTW	231	8	18	0	0	Indianapolis International	Indianapolis	IN	39.71732917	-86.29438417	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	22	3	713	720	914	937	NW	434	N288US	61	77	46	-23	-7	IND	DTW	231	5	10	0	0	Indianapolis International	Indianapolis	IN	39.71732917	-86.29438417	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	23	4	711	720	924	937	NW	434	N292US	73	77	46	-13	-9	IND	DTW	231	14	13	0	0	Indianapolis International	Indianapolis	IN	39.71732917	-86.29438417	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	24	5	713	720	923	937	NW	434	N287US	70	77	47	-14	-7	IND	DTW	231	9	14	0	0	Indianapolis International	Indianapolis	IN	39.71732917	-86.29438417	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	25	6	714	720	916	937	NW	434	N532US	62	77	36	-21	-6	IND	DTW	231	16	10	0	0	Indianapolis International	Indianapolis	IN	39.71732917	-86.29438417	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	26	7	710	720	912	937	NW	434	N203US	62	77	40	-25	-10	IND	DTW	231	8	14	0	0	Indianapolis International	Indianapolis	IN	39.71732917	-86.29438417	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	27	1	723	720	931	937	NW	434	N204US	68	77	48	-6	3	IND	DTW	231	5	15	0	0	Indianapolis International	Indianapolis	IN	39.71732917	-86.29438417	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	28	2	718	720	921	937	NW	434	N816EA	63	77	40	-16	-2	IND	DTW	231	6	17	0	0	Indianapolis International	Indianapolis	IN	39.71732917	-86.29438417	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	29	3	947	720	1201	937	NW	434	N289US	74	77	43	144	147	IND	DTW	231	17	14	0	0	Indianapolis International	Indianapolis	IN	39.71732917	-86.29438417	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	30	4	712	720	919	937	NW	434	N288US	67	77	46	-18	-8	IND	DTW	231	8	13	0	0	Indianapolis International	Indianapolis	IN	39.71732917	-86.29438417	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	31	5	712	720	916	937	NW	434	N818EA	64	77	43	-21	-8	IND	DTW	231	11	10	0	0	Indianapolis International	Indianapolis	IN	39.71732917	-86.29438417	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	1	3	1349	1350	1608	1607	NW	435	N357NW	199	197	182	1	-1	TPA	MSP	1307	4	13	0	0	Tampa International 	Tampa	FL	27.97547222	-82.53325	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	2	4	1350	1350	1610	1607	NW	435	N359NW	200	197	183	3	0	TPA	MSP	1307	5	12	0	0	Tampa International 	Tampa	FL	27.97547222	-82.53325	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	3	5	1344	1350	1602	1607	NW	435	N344NW	198	197	179	-5	-6	TPA	MSP	1307	4	15	0	0	Tampa International 	Tampa	FL	27.97547222	-82.53325	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	4	6	1419	1350	1631	1607	NW	435	N348NW	192	197	177	24	29	TPA	MSP	1307	4	11	0	0	Tampa International 	Tampa	FL	27.97547222	-82.53325	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	5	7	1343	1350	1604	1607	NW	435	N366NW	201	197	189	-3	-7	TPA	MSP	1307	3	9	0	0	Tampa International 	Tampa	FL	27.97547222	-82.53325	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	6	1	1352	1350	1556	1607	NW	435	N332NW	184	197	172	-11	2	TPA	MSP	1307	3	9	0	0	Tampa International 	Tampa	FL	27.97547222	-82.53325	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	7	2	1345	1350	1558	1607	NW	435	N344NW	193	197	177	-9	-5	TPA	MSP	1307	3	13	0	0	Tampa International 	Tampa	FL	27.97547222	-82.53325	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	8	3	1349	1350	1603	1607	NW	435	N349NW	194	197	176	-4	-1	TPA	MSP	1307	6	12	0	0	Tampa International 	Tampa	FL	27.97547222	-82.53325	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	9	4	1451	1350	1708	1607	NW	435	N372NW	197	197	175	61	61	TPA	MSP	1307	4	18	0	0	Tampa International 	Tampa	FL	27.97547222	-82.53325	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	10	5	1347	1350	1559	1607	NW	435	N322US	192	197	176	-8	-3	TPA	MSP	1307	2	14	0	0	Tampa International 	Tampa	FL	27.97547222	-82.53325	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	11	6	1348	1350	1620	1607	NW	435	N338NW	212	197	190	13	-2	TPA	MSP	1307	5	17	0	0	Tampa International 	Tampa	FL	27.97547222	-82.53325	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	12	7	1418	1350	1621	1607	NW	435	N335NW	183	197	165	14	28	TPA	MSP	1307	3	15	0	0	Tampa International 	Tampa	FL	27.97547222	-82.53325	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	13	1	1347	1350	1609	1607	NW	435	N372NW	202	197	187	2	-3	TPA	MSP	1307	3	12	0	0	Tampa International 	Tampa	FL	27.97547222	-82.53325	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	14	2	1344	1350	1603	1607	NW	435	N367NW	199	197	188	-4	-6	TPA	MSP	1307	4	7	0	0	Tampa International 	Tampa	FL	27.97547222	-82.53325	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	15	3	632	1350	830	1607	NW	435	N356NW	178	197	164	983	1002	TPA	MSP	1307	5	9	0	0	Tampa International 	Tampa	FL	27.97547222	-82.53325	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	16	4	1346	1350	1611	1607	NW	435	N353NW	205	197	192	4	-4	TPA	MSP	1307	5	8	0	0	Tampa International 	Tampa	FL	27.97547222	-82.53325	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	17	5	1343	1350	1604	1607	NW	435	N362NW	201	197	187	-3	-7	TPA	MSP	1307	4	10	0	0	Tampa International 	Tampa	FL	27.97547222	-82.53325	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	18	6	1404	1350	1622	1607	NW	435	N373NW	198	197	179	15	14	TPA	MSP	1307	5	14	0	0	Tampa International 	Tampa	FL	27.97547222	-82.53325	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	19	7	1346	1350	1603	1607	NW	435	N368NW	197	197	181	-4	-4	TPA	MSP	1307	5	11	0	0	Tampa International 	Tampa	FL	27.97547222	-82.53325	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	20	1	1344	1350	1605	1607	NW	435	N304US	201	197	189	-2	-6	TPA	MSP	1307	3	9	0	0	Tampa International 	Tampa	FL	27.97547222	-82.53325	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	21	2	1349	1350	1600	1607	NW	435	N350NA	191	197	180	-7	-1	TPA	MSP	1307	3	8	0	0	Tampa International 	Tampa	FL	27.97547222	-82.53325	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	22	3	1356	1350	1607	1607	NW	435	N370NW	191	197	180	0	6	TPA	MSP	1307	4	7	0	0	Tampa International 	Tampa	FL	27.97547222	-82.53325	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	23	4	1346	1350	1544	1607	NW	435	N347NW	178	197	166	-23	-4	TPA	MSP	1307	3	9	0	0	Tampa International 	Tampa	FL	27.97547222	-82.53325	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	24	5	1345	1350	1558	1607	NW	435	N372NW	193	197	177	-9	-5	TPA	MSP	1307	3	13	0	0	Tampa International 	Tampa	FL	27.97547222	-82.53325	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	25	6	1350	1350	1602	1607	NW	435	N351NW	192	197	174	-5	0	TPA	MSP	1307	3	15	0	0	Tampa International 	Tampa	FL	27.97547222	-82.53325	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	26	7	1341	1350	1550	1607	NW	435	N345NW	189	197	172	-17	-9	TPA	MSP	1307	5	12	0	0	Tampa International 	Tampa	FL	27.97547222	-82.53325	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	27	1	1345	1350	1554	1607	NW	435	N351NW	189	197	169	-13	-5	TPA	MSP	1307	11	9	0	0	Tampa International 	Tampa	FL	27.97547222	-82.53325	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	28	2	1344	1350	1620	1607	NW	435	N329NW	216	197	186	13	-6	TPA	MSP	1307	22	8	0	0	Tampa International 	Tampa	FL	27.97547222	-82.53325	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	29	3	1353	1350	1549	1607	NW	435	N349NW	176	197	158	-18	3	TPA	MSP	1307	10	8	0	0	Tampa International 	Tampa	FL	27.97547222	-82.53325	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
